Date,AAPL,GOOGL,MSFT,SPY
2020-05-12,75.44842529296875,68.24339294433594,173.7631378173828,264.23870849609375
2020-05-13,74.53743743896484,66.91094207763672,171.13543701171875,259.56536865234375
2020-05-14,74.99536895751953,67.33423614501953,171.87802124023438,262.671630859375
2020-05-15,74.55198669433594,68.13816833496094,174.38201904296875,263.8791198730469
2020-05-18,76.30850982666016,68.73963165283203,176.0481414794922,271.9168395996094
2020-05-19,75.8675537109375,68.20466613769531,174.8294677734375,269.1238708496094
2020-05-20,77.3430404663086,69.92963409423828,177.2544708251953,273.69580078125
2020-05-21,76.76641082763672,69.8100357055664,175.1254425048828,271.80621337890625
2020-05-22,77.26070404052734,70.1321029663086,175.20181274414062,272.3223571777344
2020-05-26,76.73733520507812,70.53555297851562,173.3496551513672,275.6775817871094
2020-05-27,77.07168579101562,70.4814453125,173.57879638671875,279.77935791015625
2020-05-28,77.1056137084961,70.3802261352539,173.1873321533203,279.26318359375
2020-05-29,77.03050231933594,71.13851165771484,174.95359802246094,280.5075378417969
2020-06-01,77.97782135009766,71.20549011230469,174.55262756347656,281.64117431640625
2020-06-02,78.33881378173828,71.57469940185547,176.53846740722656,283.9732360839844
2020-06-03,78.77007293701172,71.42284393310547,176.9680938720703,287.7525329589844
2020-06-04,78.09165954589844,70.18470001220703,174.63851928710938,286.9966735839844
2020-06-05,80.31582641601562,71.4610595703125,178.7248077392578,294.3522644042969
2020-06-08,80.79068756103516,71.85905456542969,179.832275390625,297.91021728515625
2020-06-09,83.34188842773438,72.05953216552734,181.20706176757812,295.6888122558594
2020-06-10,85.48606872558594,72.68580627441406,187.92835998535156,294.03887939453125
2020-06-11,81.38184356689453,69.56935119628906,177.83685302734375,277.08782958984375
2020-06-12,82.0844497680664,70.11622619628906,179.24034118652344,280.4061584472656
2020-06-15,83.09961700439453,70.5042953491211,180.38601684570312,283.02392578125
2020-06-16,85.30194854736328,71.78114318847656,184.80638122558594,288.471435546875
2020-06-17,85.18321990966797,72.0823745727539,185.44606018066406,287.2731628417969
2020-06-18,85.2171401977539,71.16826629638672,187.43186950683594,287.3838806152344
2020-06-19,84.73016357421875,70.69783020019531,186.31488037109375,285.7414855957031
2020-06-22,86.947021484375,71.98907470703125,191.4894561767578,287.57452392578125
2020-06-23,88.80288696289062,72.65007781982422,192.76878356933594,288.89837646484375
2020-06-24,87.2353286743164,71.09780883789062,188.88302612304688,281.529052734375
2020-06-25,88.39341735839844,71.51466369628906,191.2698516845703,284.54705810546875
2020-06-26,85.6774673461914,67.61611938476562,187.44140625,277.7887268066406
2020-06-29,87.65206146240234,69.33463287353516,189.45590209960938,281.8714904785156
2020-06-30,88.38372039794922,70.37080383300781,194.29632568359375,285.4822082519531
2020-07-01,88.21654510498047,71.55931854248047,195.43246459960938,287.48193359375
2020-07-02,88.21654510498047,72.94534301757812,196.92185974121094,289.0650939941406
2020-07-06,90.57637023925781,74.42020416259766,201.16087341308594,293.5274353027344
2020-07-07,90.29533386230469,73.93734741210938,198.82177734375,290.5001220703125
2020-07-08,92.39832305908203,74.61621856689453,203.1944122314453,292.7220458984375
2020-07-09,92.79566192626953,75.36357116699219,204.61692810058594,291.0555419921875
2020-07-10,92.95797729492188,76.3734359741211,203.99639892578125,294.0273742675781
2020-07-13,92.52915954589844,75.04448699951172,197.69520568847656,291.4814758300781
2020-07-14,94.06037139892578,75.47274780273438,198.91725158691406,295.2587890625
2020-07-15,94.7072525024414,75.27523803710938,198.62124633789062,297.9713439941406
2020-07-16,93.54187774658203,75.17798614501953,194.6877899169922,296.99005126953125
2020-07-17,93.35289764404297,75.27374267578125,193.69483947753906,297.8510437011719
2020-07-20,95.32022094726562,77.60563659667969,202.0200958251953,300.2580871582031
2020-07-21,94.00465393066406,77.21260070800781,199.29908752441406,300.89691162109375
2020-07-22,94.26871490478516,77.65576171875,202.16331481933594,302.6096496582031
2020-07-23,89.97792053222656,75.26879119873047,193.37026977539062,298.99908447265625
2020-07-24,89.75505065917969,74.84500122070312,192.18638610839844,297.0733337402344
2020-07-27,91.88227081298828,75.89803314208984,194.62094116210938,299.2397766113281
2020-07-28,90.37286376953125,74.61870574951172,192.8738250732422,297.341796875
2020-07-29,92.10516357421875,75.60425567626953,194.8214569091797,300.9987487792969
2020-07-30,93.21965789794922,76.34169006347656,194.66868591308594,299.92474365234375
2020-07-31,102.97869873046875,73.83959197998047,195.72845458984375,302.2948913574219
2020-08-03,105.57350158691406,73.58204650878906,206.73643493652344,304.39642333984375
2020-08-04,106.2785415649414,73.1125717163086,203.63356018066406,305.5721740722656
2020-08-05,106.66376495361328,73.39990997314453,203.29942321777344,307.4700927734375
2020-08-06,110.38517761230469,74.68321228027344,206.5550079345703,309.525390625
2020-08-07,107.87550354003906,74.35668182373047,202.86019897460938,309.74755859375
2020-08-10,109.44343566894531,74.27976989746094,198.82177734375,310.6734619140625
2020-08-11,106.18861389160156,73.47187042236328,194.1722412109375,308.1089782714844
2020-08-12,109.71771240234375,74.79684448242188,199.7191619873047,312.4046936035156
2020-08-13,111.65943145751953,75.26382446289062,199.25135803222656,311.8399658203125
2020-08-14,111.5599365234375,74.66734313964844,199.44232177734375,311.8492126464844
2020-08-17,111.26866912841797,75.24347686767578,200.75982666015625,312.83984375
2020-08-18,112.19586181640625,77.20565795898438,201.91506958007812,313.5155944824219
2020-08-19,112.33662414550781,76.6513442993164,200.69009399414062,312.2103576660156
2020-08-20,114.8293228149414,78.22148132324219,205.36041259765625,313.18243408203125
2020-08-21,120.74676513671875,78.187744140625,203.86740112304688,314.2933349609375
2020-08-24,122.19092559814453,78.66314697265625,204.50863647460938,317.4781188964844
2020-08-25,121.1884994506836,79.69038391113281,207.16921997070312,318.589111328125
2020-08-26,122.83656311035156,81.59003448486328,211.6481475830078,321.78314208984375
2020-08-27,121.36812591552734,80.81538391113281,216.8448028564453,322.4867858886719
2020-08-28,121.17152404785156,81.3567886352539,219.07469177246094,324.56982421875
2020-08-31,125.28069305419922,80.86549377441406,215.83990478515625,323.39404296875
2020-09-01,130.27098083496094,82.13343048095703,217.505126953125,326.43994140625
2020-09-02,127.57197570800781,85.2255630493164,221.69699096679688,331.16162109375
2020-09-03,117.35845184326172,80.86451721191406,207.96353149414062,319.764892578125
2020-09-04,117.43611907958984,78.46762084960938,205.0445556640625,317.15411376953125
2020-09-08,109.53324127197266,75.60872650146484,193.9525604248047,308.48858642578125
2020-09-09,113.90214538574219,76.78135681152344,202.2117156982422,314.58026123046875
2020-09-10,110.18370056152344,75.73029327392578,196.54611206054688,309.1180725097656
2020-09-11,108.73713684082031,75.21965789794922,195.26368713378906,309.27545166015625
2020-09-14,111.99925231933594,74.8757553100586,196.58438110351562,313.34912109375
2020-09-15,112.17401885986328,76.18038940429688,199.80960083007812,314.93212890625
2020-09-16,108.86335754394531,75.03754425048828,196.2398681640625,313.68231201171875
2020-09-17,107.12550354003906,73.79444122314453,194.19180297851562,310.92333984375
2020-09-18,103.72746276855469,72.01040649414062,191.7801055908203,307.3437805175781
2020-09-21,106.87307739257812,70.97076416015625,193.83767700195312,303.92327880859375
2020-09-22,108.55265045166016,72.44364166259766,198.50799560546875,307.01849365234375
2020-09-23,103.9992904663086,69.94104766845703,191.9715118408203,299.8984680175781
2020-09-24,105.0672607421875,70.60948944091797,194.45977783203125,300.6978454589844
2020-09-25,109.00899505615234,71.41342163085938,198.8908233642578,305.5591735839844
2020-09-28,111.61091613769531,72.38607025146484,200.4412384033203,310.63433837890625
2020-09-29,110.76624298095703,72.75131225585938,198.3549041748047,308.9425964355469
2020-09-30,112.43614196777344,72.73046875,201.29302978515625,311.28497314453125
2020-10-01,113.38760375976562,73.83710479736328,203.33148193359375,313.2834167480469
2020-10-02,109.72740936279297,72.23422241210938,197.3308563232422,310.3089904785156
2020-10-05,113.10602569580078,73.58551025390625,201.34085083007812,315.81170654296875
2020-10-06,109.86334991455078,72.00692749023438,197.06295776367188,311.3221130371094
2020-10-07,111.7274169921875,72.40989685058594,200.81451416015625,316.74127197265625
2020-10-08,111.62059020996094,73.61528778076172,201.5322723388672,319.54827880859375
2020-10-09,113.56233215332031,74.95614624023438,206.53753662109375,322.4019775390625
2020-10-12,120.7759017944336,77.64285278320312,211.8874053955078,327.58868408203125
2020-10-13,117.57202911376953,77.76592254638672,213.28469848632812,325.45086669921875
2020-10-14,117.65940856933594,77.58577728271484,211.37059020996094,323.40582275390625
2020-10-15,117.19338989257812,77.19026947021484,210.2221221923828,323.00616455078125
2020-10-16,115.55261993408203,77.79718780517578,210.2221221923828,322.8110046386719
2020-10-19,112.60118865966797,75.92384338378906,205.01589965820312,317.9031066894531
2020-10-20,114.08661651611328,76.97240447998047,205.42739868164062,319.17657470703125
2020-10-21,113.46526336669922,78.70482635498047,205.57093811035156,318.5724182128906
2020-10-22,112.37787628173828,79.73057556152344,205.65707397460938,320.3198547363281
2020-10-23,111.6885757446289,81.03671264648438,206.93948364257812,321.40740966796875
2020-10-26,111.69828796386719,78.62046813964844,201.0537567138672,315.4677734375
2020-10-27,113.20313262939453,79.34451293945312,204.0875701904297,314.3801574707031
2020-10-28,107.96046447753906,74.97351837158203,193.97164916992188,303.6351318359375
2020-10-29,111.96041870117188,77.26025390625,195.92405700683594,306.7210693359375
2020-10-30,105.68859100341797,80.19953155517578,193.77072143554688,303.5235290527344
2020-11-02,105.60122680664062,80.60696411132812,193.63670349121094,306.9255676269531
2020-11-03,107.22257995605469,81.66595458984375,197.56056213378906,312.3446350097656
2020-11-04,111.60120391845703,86.63789367675781,207.0926055908203,319.3253173828125
2020-11-05,115.5623550415039,87.4641342163086,213.6961669921875,325.55303955078125
2020-11-06,115.43104553222656,87.3266830444336,214.1077117919922,325.47869873046875
2020-11-09,113.12613677978516,87.41055297851562,209.00668334960938,329.568603515625
2020-11-10,112.78573608398438,86.23442840576172,201.9437713623047,329.0852355957031
2020-11-11,116.20907592773438,86.70637512207031,207.24575805664062,331.52978515625
2020-11-12,115.936767578125,86.48753356933594,206.18345642089844,328.31365966796875
2020-11-13,115.98539733886719,87.94847869873047,207.20748901367188,332.8590393066406
2020-11-16,116.99683380126953,88.03632354736328,207.89654541015625,337.013916015625
2020-11-17,116.11182403564453,87.4224624633789,205.24554443359375,335.20135498046875
2020-11-18,114.78915405273438,86.37933349609375,202.53968811035156,331.1672668457031
2020-11-19,115.38240814208984,87.26911163330078,203.825439453125,332.5614929199219
2020-11-20,114.11811828613281,86.16793060302734,201.87757873535156,330.2842102050781
2020-11-23,110.72393798828125,85.7302474975586,201.6089324951172,332.26409912109375
2020-11-24,112.0076904296875,87.53362274169922,205.2071533203125,337.6181335449219
2020-11-25,112.84407043457031,87.54502868652344,205.21673583984375,337.09759521484375
2020-11-27,113.38871002197266,88.68093872070312,206.52169799804688,338.0363464355469
2020-11-30,115.78116607666016,87.06217956542969,205.40866088867188,336.5399169921875
2020-12-01,119.35039520263672,89.09481811523438,207.46212768554688,340.2206726074219
2020-12-02,119.70047760009766,90.56421661376953,206.6560516357422,340.9365539550781
2020-12-03,119.5643539428711,90.40890502929688,205.57180786132812,340.8435363769531
2020-12-04,118.89330291748047,90.50418853759766,205.6869659423828,343.78076171875
2020-12-07,120.35211181640625,90.17019653320312,205.61976623535156,343.0743713378906
2020-12-08,120.96481323242188,89.88732147216797,207.27015686035156,344.0783386230469
2020-12-09,118.43618774414062,88.22638702392578,203.23052978515625,340.9922180175781
2020-12-10,119.85611724853516,87.71971893310547,202.00230407714844,340.8807067871094
2020-12-11,119.04890441894531,88.07453155517578,204.6314239501953,340.48101806640625
2020-12-14,118.43618774414062,86.95598602294922,205.533447265625,338.9565734863281
2020-12-15,124.36869812011719,87.39368438720703,205.46624755859375,343.5390930175781
2020-12-16,124.3006362915039,87.20062255859375,210.4078826904297,344.0783386230469
2020-12-17,125.16617584228516,86.37287902832031,210.542236328125,346.00238037109375
2020-12-18,123.18218994140625,85.66374969482422,209.74578857421875,344.6208190917969
2020-12-21,124.7090835571289,86.07762908935547,213.58396911621094,343.3885803222656
2020-12-22,128.25888061523438,85.36600494384766,214.87930297851562,342.80987548828125
2020-12-23,127.36412811279297,85.76349639892578,212.07748413085938,343.117919921875
2020-12-24,128.34640502929688,86.05777740478516,213.7374725341797,344.45281982421875
2020-12-28,132.93678283691406,88.03284454345703,215.8580780029297,347.4119567871094
2020-12-29,131.16676330566406,87.22892761230469,215.08084106445312,346.7491455078125
2020-12-30,130.04833984375,86.16148376464844,212.71078491210938,347.2438659667969
2020-12-31,129.04664611816406,86.97484588623047,213.42083740234375,349.0081481933594
2021-01-04,125.8567123413086,85.6592788696289,208.88221740722656,344.2566833496094
2021-01-05,127.41278076171875,86.35005950927734,209.08370971679688,346.6278076171875
2021-01-06,123.12384796142578,85.49800872802734,203.66232299804688,348.7001037597656
2021-01-07,127.32524871826172,88.05170440673828,209.45794677734375,353.880859375
2021-01-08,128.4242401123047,89.21739959716797,210.73414611816406,355.897216796875
2021-01-11,125.43851470947266,87.15597534179688,208.69029235839844,353.49822998046875
2021-01-12,125.26345825195312,86.22004699707031,206.23385620117188,353.57275390625
2021-01-13,127.29607391357422,86.7073745727539,207.5868377685547,354.5249938964844
2021-01-14,125.37045288085938,85.89698028564453,204.40115356445312,353.2834777832031
2021-01-15,123.64903259277344,85.73322296142578,204.04611206054688,350.70709228515625
2021-01-19,124.32008361816406,88.55440521240234,207.6827850341797,353.4608154296875
2021-01-20,128.40475463867188,93.2985610961914,215.2631378173828,358.352294921875
2021-01-21,133.11187744140625,93.50102233886719,215.86764526367188,358.67901611328125
2021-01-22,135.25146484375,93.91838073730469,216.80801391601562,357.409423828125
2021-01-25,138.99571228027344,94.00373840332031,220.2431640625,358.81903076171875
2021-01-26,139.22914123535156,94.6821060180664,222.92987060546875,358.2589416503906
2021-01-27,138.15933227539062,90.26498413085938,223.47679138183594,349.5028381347656
2021-01-28,133.32583618164062,91.96514892578125,229.2628173828125,352.5087585449219
2021-01-29,128.33670043945312,90.6828384399414,222.5748748779297,345.45159912109375
2021-02-01,130.45681762695312,93.94369506835938,229.95370483398438,351.2018127441406
2021-02-02,131.28346252441406,95.2364273071289,229.81935119628906,356.16790771484375
2021-02-03,130.26229858398438,102.17202758789062,233.1681671142578,356.4480285644531
2021-02-04,133.6175994873047,101.91148376464844,232.21823120117188,360.49920654296875
2021-02-05,133.2036590576172,103.65827941894531,232.4005126953125,361.91815185546875
2021-02-08,133.34971618652344,103.44440460205078,232.65960693359375,364.5318603515625
2021-02-09,132.47314453125,102.9913330078125,233.90699768066406,364.2890930175781
2021-02-10,131.86924743652344,103.54167175292969,232.99542236328125,364.1304931640625
2021-02-11,131.61602783203125,103.65431213378906,234.59788513183594,364.7184753417969
2021-02-12,131.84976196289062,103.96595764160156,235.07765197753906,366.5201721191406
2021-02-16,129.72647094726562,104.74360656738281,233.83982849121094,366.2027893066406
2021-02-17,127.43753814697266,105.13661193847656,234.8592987060547,366.2867736816406
2021-02-18,126.33696746826172,104.50091552734375,234.46499633789062,364.7278747558594
2021-02-19,126.49281311035156,103.65729522705078,231.75283813476562,364.0838317871094
2021-02-22,122.72344207763672,101.94273376464844,225.53993225097656,361.28338623046875
2021-02-23,122.58708953857422,102.2335433959961,224.34742736816406,361.7221374511719
2021-02-24,122.09033203125,103.40917205810547,225.5784149169922,365.70806884765625
2021-02-25,117.84371948242188,100.04161834716797,220.2310791015625,356.89599609375
2021-02-26,118.10670471191406,100.33737182617188,223.49143981933594,355.0570373535156
2021-03-01,124.46688079833984,102.70698547363281,227.87701416015625,363.66375732421875
2021-03-02,121.86632537841797,102.44992065429688,224.92440795898438,360.82598876953125
2021-03-03,118.88589477539062,99.81632232666016,218.85577392578125,356.0465393066406
2021-03-04,117.00607299804688,100.93387603759766,218.05752563476562,351.64056396484375
2021-03-05,118.2625503540039,104.06719207763672,222.74124145507812,358.10955810546875
2021-03-08,113.33413696289062,99.62228393554688,218.69227600097656,356.3266296386719
2021-03-09,117.94111633300781,101.25296020507812,224.83786010742188,361.41400146484375
2021-03-10,116.8600082397461,101.0460205078125,223.5298614501953,363.66375732421875
2021-03-11,118.78849029541016,104.23939514160156,228.05970764160156,367.3509521484375
2021-03-12,117.8826675415039,101.73133850097656,226.73248291015625,367.84564208984375
2021-03-15,120.7657241821289,101.9516830444336,225.8284912109375,370.0393371582031
2021-03-16,122.30463409423828,103.41313171386719,228.6175537109375,369.5726318359375
2021-03-17,121.51570129394531,103.33026885986328,227.97315979003906,370.8327331542969
2021-03-18,117.39568328857422,100.3091049194336,221.89491271972656,365.43731689453125
2021-03-19,116.8697280883789,100.5879898071289,221.5390625,364.7611083984375
2021-03-22,120.18132019042969,100.7730941772461,226.96334838867188,367.6737976074219
2021-03-23,119.35342407226562,101.30109405517578,228.4924774169922,364.7798767089844
2021-03-24,116.96712493896484,100.86439514160156,226.45361328125,362.925537109375
2021-03-25,117.45413208007812,100.86092376708984,223.45294189453125,364.9671630859375
2021-03-26,118.0580062866211,100.47732543945312,227.4345703125,370.84857177734375
2021-03-29,118.23332977294922,101.52240753173828,226.2420196533203,370.6612854003906
2021-03-30,116.78208923339844,101.55616760253906,222.981689453125,369.6779479980469
2021-03-31,118.97356414794922,102.35264587402344,226.75173950195312,371.1764221191406
2021-04-01,119.80145263671875,105.69042205810547,233.080078125,375.18475341796875
2021-04-05,122.62602996826172,110.11599731445312,239.5430145263672,380.56976318359375
2021-04-06,122.92798614501953,109.63462829589844,238.37930297851562,380.3450622558594
2021-04-07,124.57404327392578,111.11196899414062,240.34127807617188,380.7851867675781
2021-04-08,126.97006225585938,111.67769622802734,243.56314086914062,382.59271240234375
2021-04-09,129.54139709472656,112.68209838867188,246.06369018554688,385.3741760253906
2021-04-12,127.82719421386719,111.38936614990234,246.12139892578125,385.5147399902344
2021-04-13,130.9342041015625,111.87618255615234,248.60267639160156,386.6572265625
2021-04-14,128.5966339111328,111.25489044189453,245.81362915039062,385.3367919921875
2021-04-15,131.0023956298828,113.40563201904297,249.5740509033203,389.47625732421875
2021-04-16,130.67124938964844,113.28157806396484,250.76663208007812,390.778076171875
2021-04-19,131.33355712890625,113.62945556640625,248.84310913085938,388.8581237792969
2021-04-20,129.64857482910156,113.09597778320312,248.38153076171875,386.0111083984375
2021-04-21,130.02842712402344,113.06321716308594,250.61277770996094,389.6635437011719
2021-04-22,128.50897216796875,111.78141021728516,247.33319091796875,386.1047058105469
2021-04-23,130.8271026611328,114.13412475585938,251.16094970703125,390.29107666015625
2021-04-26,131.21669006347656,114.63037872314453,251.545654296875,391.10577392578125
2021-04-27,130.89529418945312,113.68999481201172,251.9495849609375,391.021484375
2021-04-28,130.10629272460938,117.06747436523438,244.8230438232422,390.90911865234375
2021-04-29,130.00892639160156,118.74082946777344,242.8513946533203,393.4004211425781
2021-04-30,128.04148864746094,116.79254913330078,242.5340576171875,390.81549072265625
2021-05-03,129.0933380126953,116.27544403076172,242.22628784179688,391.6583251953125
2021-05-04,124.52533721923828,114.47654724121094,238.31195068359375,389.2420959472656
2021-05-05,124.76883697509766,114.87056732177734,237.04246520996094,389.3638610839844
2021-05-06,126.36619567871094,115.99110412597656,240.17774963378906,392.47320556640625
2021-05-07,127.03938293457031,116.71463775634766,242.80332946777344,395.3295593261719
2021-05-10,123.7612075805664,113.72821044921875,237.72531127929688,391.4148254394531
2021-05-11,122.8440933227539,112.65184020996094,236.81166076660156,387.9216613769531
2021-05-12,119.7805404663086,109.18751525878906,229.8582000732422,379.6800842285156
2021-05-13,121.92697143554688,110.6162109375,233.73402404785156,384.2410583496094
2021-05-14,124.34656524658203,113.06471252441406,238.65818786621094,390.1412048339844
2021-05-17,123.19532775878906,113.5877685546875,235.80177307128906,389.1484375
2021-05-18,121.80989837646484,112.27517700195312,233.78213500976562,385.79571533203125
2021-05-19,121.65380859375,112.72330474853516,234.36050415039062,384.7841796875
2021-05-20,124.2099838256836,114.48250579833984,237.59945678710938,388.9237060546875
2021-05-21,122.37577819824219,113.84630584716797,236.336669921875,388.6053466796875
2021-05-24,124.0051040649414,117.16671752929688,241.74453735351562,392.5668029785156
2021-05-25,123.80998229980469,117.25753784179688,242.65066528320312,391.6958312988281
2021-05-26,123.7612075805664,118.12300109863281,242.428955078125,392.47320556640625
2021-05-27,122.22942352294922,117.24810791015625,240.3275146484375,392.6792297363281
2021-05-28,121.57574462890625,116.95880126953125,240.68418884277344,393.38165283203125
2021-06-01,121.25377655029297,118.1661605834961,238.48631286621094,393.03509521484375
2021-06-02,122.01477813720703,117.64064025878906,238.38990783691406,393.65313720703125
2021-06-03,120.53179168701172,116.498779296875,236.85719299316406,392.19219970703125
2021-06-04,122.82459259033203,118.78102111816406,241.75416564941406,395.7791748046875
2021-06-07,122.83432006835938,119.2142562866211,244.66534423828125,395.3951110839844
